ID_Poda,Lote,Fecha_Poda,Tipo_Poda,Costo,Horas_Hombre
2334,LOTE-042,2026-07-19,Formacion,1273.77,95
2335,LOTE-005,2026-03-05,Rejuvenecimiento,841.6,103
2336,LOTE-009,2026-01-08,Formacion,1368.27,77
2337,LOTE-011,2026-03-07,Rejuvenecimiento,1139.22,62
2338,LOTE-035,2026-11-10,Formacion,565.17,101
2339,LOTE-037,2026-01-06,Sanidad,1563.8,1
2340,LOTE-039,2026-11-29,Produccion,447.7,115
2341,LOTE-030,2026-02-05,Formacion,365.62,42
2342,LOTE-027,2026-05-06,Formacion,935.98,10
2343,LOTE-023,2026-10-13,Rejuvenecimiento,89.07,85
2344,LOTE-014,2026-03-05,Rejuvenecimiento,420.28,117
2345,LOTE-008,2026-09-09,Produccion,1064.03,66
2346,LOTE-003,2026-08-25,Rejuvenecimiento,1870.78,26
2347,LOTE-025,2026-11-07,Formacion,1513.36,111
2348,LOTE-033,2026-07-22,Sanidad,668.9,60
2349,LOTE-024,2026-08-13,Produccion,1740.96,16
2350,LOTE-028,2026-02-28,Formacion,103.24,40
2351,LOTE-027,2026-12-28,Rejuvenecimiento,1548.86,114
2352,LOTE-003,2026-12-26,Sanidad,956.6,57
2353,LOTE-001,2026-08-14,Rejuvenecimiento,658.1,-5
2354,LOTE-022,2026-09-30,Sanidad,2018.74,-5
2355,LOTE-005,2026-01-07,Formacion,170.01,50
2356,LOTE-004,2026-01-28,Rejuvenecimiento,369.57,13
2357,LOTE-034,2026-04-15,Formacion,1605.7,43
2358,LOTE-019,2026-05-04,Produccion,851.66,120
2359,LOTE-018,2026-10-12,Sanidad,670.33,69
2360,LOTE-010,2026-12-03,Rejuvenecimiento,1812.25,91
2361,LOTE-017,2026-04-25,Formacion,657.42,95
2362,LOTE-038,2026-10-20,Formacion,833.68,67
2363,LOTE-038,2026-12-25,Produccion,1122.46,117
2364,LOTE-044,2026-01-06,Rejuvenecimiento,840.37,113
2365,LOTE-015,2026-12-07,Produccion,1726.94,33
2366,LOTE-012,2026-12-26,Produccion,402.98,10
2367,LOTE-010,2026-01-30,Rejuvenecimiento,409.65,86
2368,LOTE-005,2026-09-06,Sanidad,1720.4,22
2369,LOTE-039,2026-02-07,Rejuvenecimiento,614.78,47
2370,LOTE-042,2026-08-04,Formacion,1932.64,4
2371,LOTE-026,2026-10-24,Rejuvenecimiento,1915.08,41
2372,LOTE-038,2026-03-28,Formacion,140.8,92
2373,LOTE-032,2026-01-06,Produccion,1034.27,31
2374,LOTE-045,2026-11-06,Formacion,616.71,101
2375,LOTE-036,2026-05-13,Rejuvenecimiento,719.91,84
2376,LOTE-038,2026-09-02,Produccion,1508.39,28
2377,LOTE-018,2026-02-01,Produccion,-289.06,81
2378,LOTE-032,2026-07-02,Rejuvenecimiento,1043.07,88
2379,LOTE-014,2026-08-27,Produccion,1692.16,66
2380,LOTE-049,2026-03-23,Produccion,265.5,75
2381,LOTE-016,2026-03-01,Produccion,1262.48,88
2382,LOTE-023,2026-01-18,Formacion,1009.7,28
2383,LOTE-032,2026-11-05,Sanidad,463.75,31
2384,LOTE-020,2026-07-16,Produccion,352.31,14
2385,LOTE-001,2026-02-10,Formacion,168.75,64
2386,LOTE-027,2026-03-06,Rejuvenecimiento,1105.56,67
2387,LOTE-009,2026-11-09,Rejuvenecimiento,1792.67,8
2388,LOTE-001,2026-01-04,Rejuvenecimiento,356.56,38
2389,LOTE-011,2026-03-10,Formacion,74.79,73
2390,LOTE-010,2026-12-18,Produccion,1807.79,20
2391,LOTE-012,2026-07-03,Sanidad,1270.42,62
2392,LOTE-024,2026-07-30,Formacion,724.44,15
2393,LOTE-050,2026-10-29,Produccion,1328.82,114
2394,LOTE-032,2026-11-09,Formacion,1892.66,28
2395,LOTE-010,2026-01-02,Produccion,535.3,105
2396,LOTE-023,2026-12-02,Produccion,892.96,15
2397,LOTE-038,2026-11-27,Produccion,1927.11,85
2398,LOTE-001,2026-05-01,Formacion,1764.5,107
2399,LOTE-040,2026-01-14,Formacion,92.49,77
2400,LOTE-035,2026-04-08,Sanidad,1622.37,86
2401,LOTE-037,2026-10-18,Sanidad,1591.81,100
2402,LOTE-015,2026-03-19,Rejuvenecimiento,1448.87,24
2403,LOTE-032,2026-11-05,Formacion,516.71,39
2404,LOTE-006,2026-03-05,Formacion,N/A,
2405,LOTE-031,2026-03-09,Sanidad,738.47,120
2406,LOTE-003,2026-05-29,Sanidad,1768.38,113
2407,LOTE-044,2026-07-20,Produccion,1761.94,59
2408,LOTE-030,2026-02-24,Rejuvenecimiento,1715.85,97
2409,LOTE-010,2026-11-01,Formacion,1826.2,74
2410,LOTE-014,2026-12-30,Formacion,1899.44,79
2411,LOTE-048,2026-09-04,Rejuvenecimiento,789.33,92
2412,LOTE-032,2026-09-30,Formacion,1895.44,119
2413,LOTE-041,2026-08-07,Formacion,813.17,75
2414,LOTE-045,2026-02-14,Formacion,1554.72,2
2415,LOTE-030,2026-09-06,Sanidad,280.89,64
2416,LOTE-034,2026-02-08,Sanidad,1726.89,58
2417,LOTE-016,2026-10-12,Sanidad,-950.15,18
2418,LOTE-022,2026-02-15,Sanidad,1117.69,55
2419,LOTE-042,2026-01-05,Produccion,1923.04,97
2420,LOTE-018,2026-10-24,Rejuvenecimiento,1892.49,7
2421,LOTE-021,2026-04-08,Formacion,1039.1,33
2422,LOTE-004,2026-07-08,Rejuvenecimiento,1807.06,88
2423,LOTE-039,2026-12-05,Sanidad,871.12,23
2424,LOTE-042,2026-11-21,Rejuvenecimiento,1049.0,62
2425,LOTE-038,2026-11-15,Rejuvenecimiento,1413.56,31
2426,LOTE-015,2026-04-04,Formacion,1917.78,98
2427,LOTE-018,2026-01-19,Sanidad,762.97,96
2428,LOTE-013,2026-05-18,Sanidad,769.92,68
2429,LOTE-037,2026-03-26,Rejuvenecimiento,1166.97,2
2430,LOTE-049,2026-03-10,Rejuvenecimiento,1869.69,102
2431,LOTE-014,2026-03-21,Produccion,1124.31,117
2432,LOTE-027,2026-01-06,Sanidad,1418.22,40
2433,LOTE-020,2026-04-10,Produccion,1990.79,68
2434,LOTE-016,2026-12-22,Formacion,150.12,84
2435,LOTE-007,2026-08-27,Produccion,1157.48,20
2436,LOTE-042,2026-12-12,Rejuvenecimiento,517.84,83
2437,LOTE-021,2026-11-07,Sanidad,1967.77,99
2438,LOTE-035,2026-12-20,Rejuvenecimiento,777.66,113
2439,LOTE-012,2026-11-28,Produccion,1430.35,27
2440,LOTE-031,2026-12-04,Sanidad,1007.7,45
2441,LOTE-047,2026-03-30,Produccion,1769.15,67
2442,LOTE-005,2026-04-07,Rejuvenecimiento,-199.27,64
2443,LOTE-003,2026-11-02,Produccion,883.58,69
2444,LOTE-025,2026-11-28,Produccion,287.6,11
2445,LOTE-033,2026-01-17,Formacion,638.83,120
2446,LOTE-025,2026-03-13,Rejuvenecimiento,320.64,58
2447,LOTE-001,2026-06-25,Produccion,746.41,11
2448,LOTE-024,2026-10-31,Rejuvenecimiento,1110.41,102
2449,LOTE-008,2026-12-22,Produccion,830.67,78
2450,LOTE-038,2026-01-02,Formacion,1145.07,33
2451,LOTE-012,2026-03-21,Produccion,699.49,63
2452,LOTE-038,2026-12-08,Produccion,516.64,103
2453,LOTE-042,2026-07-30,Rejuvenecimiento,416.13,48
2454,LOTE-027,2026-03-21,Formacion,323.79,63
2455,LOTE-046,2026-03-25,Sanidad,815.96,111
2456,LOTE-028,2026-01-20,Formacion,1434.1,69
2457,LOTE-036,2026-10-24,Produccion,1404.75,91
2458,LOTE-049,2026-01-06,Produccion,293.46,117
2459,LOTE-026,2026-07-21,Sanidad,664.5,103
2460,LOTE-038,2026-09-20,Produccion,1655.54,46
2461,LOTE-003,2026-02-02,Formacion,1057.81,109
2462,LOTE-035,2026-04-07,Formacion,568.47,63
2463,LOTE-001,2026-06-27,Sanidad,209.27,63
2464,LOTE-016,2026-02-01,Formacion,1503.85,50
2465,LOTE-015,2026-05-10,Formacion,1680.16,26
2466,LOTE-007,2027-01-01,Formacion,697.53,43
2467,LOTE-017,2026-10-11,Sanidad,165.46,42
2468,LOTE-009,2026-11-26,Sanidad,1060.98,83
2469,LOTE-013,2026-01-02,Formacion,1586.58,63
2470,LOTE-032,2026-04-15,Formacion,1419.14,72
2471,LOTE-033,2026-04-19,Produccion,1548.21,99
2472,LOTE-001,2026-07-22,Produccion,149.78,10
2473,LOTE-013,2026-01-12,Sanidad,1393.16,20
2474,LOTE-018,2026-08-13,Formacion,869.78,67
2475,LOTE-009,2026-10-24,Sanidad,722.57,35
2476,LOTE-021,2026-01-24,Sanidad,721.08,37
2477,LOTE-047,2026-07-16,Rejuvenecimiento,493.15,103
2478,LOTE-007,2026-02-18,Produccion,65.8,67
2479,LOTE-030,2026-06-09,Rejuvenecimiento,1717.79,32
2480,LOTE-050,2026-06-04,Sanidad,129.57,96
2481,LOTE-014,2026-06-07,Formacion,1071.51,120
2482,LOTE-030,2026-07-03,Formacion,448.03,76
2483,LOTE-002,2026-10-25,Formacion,354.52,91
2484,LOTE-007,2026-08-26,Produccion,1813.36,23
2485,LOTE-041,2026-12-27,Formacion,1249.84,51
2486,LOTE-026,2026-10-02,Rejuvenecimiento,1740.67,96
2487,LOTE-007,2026-10-24,Produccion,223.63,25
2488,LOTE-017,2026-07-29,Produccion,71.69,67
2489,LOTE-003,2026-08-27,Sanidad,N/A,
2490,LOTE-014,2026-10-25,Rejuvenecimiento,834.82,96
2491,LOTE-040,2026-01-16,Sanidad,1661.06,50
2492,LOTE-043,2026-04-21,Produccion,63.51,41
2493,LOTE-050,2026-06-23,Produccion,1432.79,30
2494,LOTE-003,2026-10-30,Formacion,1254.57,59
2495,LOTE-049,2026-02-21,Formacion,1244.5,70
2496,LOTE-022,2026-06-20,Sanidad,1861.73,107
2497,LOTE-002,2026-06-27,Formacion,1225.07,18
2498,LOTE-006,2026-03-25,Produccion,878.5,90
2499,LOTE-049,2026-03-29,Rejuvenecimiento,1938.7,35
2500,LOTE-019,2026-01-11,Formacion,627.12,63
