ID_Proyeccion,Escenario,Fecha,Valor,Comentario
2197,Base,2026-09-25,47517.26,Ajuste valido para Base
2198,Base,2026-04-01,380136.22,Ajuste valido para Base
2199,Optimista,2026-04-16,141017.04,Ajuste valido para Optimista
2200,Base,2026-03-10,335434.36,Ajuste valido para Base
2201,Optimista,2026-12-05,193078.05,Ajuste valido para Optimista
2202,Optimista,2026-05-09,357132.85,Ajuste valido para Optimista
2203,Optimista,2026-12-08,355083.61,Ajuste valido para Optimista
2204,Pesimista,2026-07-16,-424.11,Ajuste manual (Error provocado)
2205,Base,2026-08-02,358974.47,Ajuste valido para Base
2206,Base,2026-03-04,214413.75,Ajuste valido para Base
2207,Pesimista,2026-09-10,348088.82,Ajuste valido para Pesimista
2208,Pesimista,2026-06-03,491316.64,Ajuste valido para Pesimista
2209,Base,2026-10-14,139289.68,Ajuste valido para Base
2210,Base,2026-08-25,398423.5,Ajuste valido para Base
2211,Optimista,2026-08-12,384832.01,Ajuste valido para Optimista
2212,Pesimista,2026-11-22,409215.62,Ajuste valido para Pesimista
2213,Base,2026-03-22,411416.66,Ajuste valido para Base
2214,Base,2026-11-12,226368.31,Ajuste valido para Base
2215,Pesimista,2026-04-30,271098.34,Ajuste valido para Pesimista
2216,Optimista,2026-10-18,48263.01,Ajuste valido para Optimista
2217,Base,2026-01-07,281344.19,Ajuste valido para Base
2218,Base,2026-09-16,18090.32,Ajuste valido para Base
2219,Optimista,2026-09-16,51084.41,Ajuste valido para Optimista
2220,Optimista,2026-09-01,256424.37,Ajuste valido para Optimista
2221,Pesimista,2026-08-24,477046.06,Ajuste valido para Pesimista
2222,Optimista,2026-11-14,127438.26,Ajuste valido para Optimista
2223,Base,2026-07-18,308495.68,Ajuste valido para Base
2224,Base,2026-07-04,417901.61,Ajuste valido para Base
2225,Pesimista,2026-07-28,489003.01,Ajuste valido para Pesimista
2226,Base,2026-04-16,245735.95,Ajuste valido para Base
2227,Optimista,2026-07-04,401071.26,Ajuste valido para Optimista
2228,Optimista,2026-01-19,248865.24,Ajuste valido para Optimista
2229,Pesimista,2026-07-03,278864.62,Ajuste valido para Pesimista
2230,Pesimista,2026-05-16,377573.56,Ajuste valido para Pesimista
2231,Pesimista,2026-06-02,338474.97,Ajuste valido para Pesimista
2232,Optimista,2026-10-01,276360.5,Ajuste valido para Optimista
2233,Base,2026-06-26,66457.65,Ajuste valido para Base
2234,Base,2026-09-18,49002.19,Ajuste valido para Base
2235,Base,2026-01-28,465043.67,Ajuste valido para Base
2236,Base,2026-07-10,60961.37,Ajuste valido para Base
2237,Base,2026-02-28,496286.68,Ajuste valido para Base
2238,Optimista,2026-09-12,295178.68,Ajuste valido para Optimista
2239,Base,2027-01-01,6029.77,Ajuste valido para Base
2240,Base,2026-05-19,306546.27,Ajuste valido para Base
2241,Base,2026-06-13,210340.29,Ajuste valido para Base
2242,Optimista,2026-04-25,475488.34,Ajuste valido para Optimista
2243,Pesimista,2026-06-18,265763.72,Ajuste valido para Pesimista
2244,Pesimista,2026-02-10,148438.41,Ajuste valido para Pesimista
2245,Base,2026-04-25,158523.09,Ajuste valido para Base
2246,Pesimista,2026-07-25,369965.49,Ajuste valido para Pesimista
2247,Base,2026-10-30,274563.13,Ajuste valido para Base
2248,Pesimista,2026-12-28,15515.24,Ajuste valido para Pesimista
2249,Optimista,2026-08-31,401326.45,Ajuste valido para Optimista
2250,Base,2026-09-10,64151.95,Ajuste valido para Base
2251,Base,2026-11-28,236593.27,Ajuste valido para Base
2252,Pesimista,2026-08-14,135531.93,Ajuste valido para Pesimista
2253,Pesimista,2026-12-23,493150.32,Ajuste valido para Pesimista
2254,Pesimista,2026-03-04,192329.92,Ajuste valido para Pesimista
2255,Pesimista,2026-12-11,66455.35,Ajuste valido para Pesimista
2256,Base,2026-09-04,421780.01,Ajuste valido para Base
2257,Pesimista,2026-03-27,273297.58,Ajuste valido para Pesimista
2258,Pesimista,2026-05-21,14521.5,Ajuste valido para Pesimista
2259,Base,2026-12-20,86675.22,Ajuste valido para Base
2260,Optimista,2026-06-03,448586.0,Ajuste valido para Optimista
2261,Pesimista,2026-06-20,426394.52,Ajuste valido para Pesimista
2262,Pesimista,2026-08-25,44922.36,Ajuste valido para Pesimista
2263,Optimista,2026-05-08,7296.66,Ajuste valido para Optimista
2264,Pesimista,2026-10-22,57924.3,Ajuste valido para Pesimista
2265,Pesimista,2026-01-17,210342.73,Ajuste valido para Pesimista
2266,Base,2026-06-06,365169.61,Ajuste valido para Base
2267,Optimista,2026-02-17,369524.63,Ajuste valido para Optimista
2268,Optimista,2026-09-15,351575.33,Ajuste valido para Optimista
2269,Base,2026-08-03,153533.5,Ajuste valido para Base
2270,Base,2026-04-22,281099.22,Ajuste valido para Base
2271,Pesimista,2026-11-26,-1412.45,Ajuste manual (Error provocado)
2272,Pesimista,2026-05-04,469019.8,Ajuste valido para Pesimista
2273,Base,2026-01-16,331566.49,Ajuste valido para Base
2274,Optimista,2026-07-16,374787.18,Ajuste valido para Optimista
2275,Pesimista,2026-10-30,227804.5,Ajuste valido para Pesimista
2276,Pesimista,2026-11-14,36550.78,Ajuste valido para Pesimista
2277,Base,2026-05-27,,Falta valor
2278,Optimista,2026-02-14,485861.16,Ajuste valido para Optimista
2279,Pesimista,2026-09-13,225251.98,Ajuste valido para Pesimista
2280,Optimista,2026-09-09,57425.66,Ajuste valido para Optimista
2281,Optimista,2026-06-27,,Falta valor
2282,Base,2026-11-04,12783.96,Ajuste valido para Base
2283,Base,2026-09-28,436257.4,Ajuste valido para Base
2284,Optimista,2026-10-06,101824.96,Ajuste valido para Optimista
2285,Pesimista,2026-08-21,496449.07,Ajuste valido para Pesimista
2286,Pesimista,2026-03-27,277400.92,Ajuste valido para Pesimista
2287,Pesimista,2026-10-24,462028.81,Ajuste valido para Pesimista
2288,Pesimista,2026-02-08,223189.41,Ajuste valido para Pesimista
2289,Optimista,2026-10-09,59331.62,Ajuste valido para Optimista
2290,Optimista,2026-11-01,346149.4,Ajuste valido para Optimista
2291,Pesimista,2026-11-07,167205.94,Ajuste valido para Pesimista
2292,Optimista,2026-03-05,21118.11,Ajuste valido para Optimista
2293,Base,2026-04-30,143550.6,Ajuste valido para Base
2294,Base,2026-01-04,136055.17,Ajuste valido para Base
2295,Base,2026-12-13,405500.25,Ajuste valido para Base
2296,Pesimista,2026-12-18,67343.85,Ajuste valido para Pesimista
2297,Base,2026-08-12,258630.59,Ajuste valido para Base
2298,Optimista,2026-11-14,188585.03,Ajuste valido para Optimista
2299,Pesimista,2026-05-01,TextoInvalido,Error tipografico
2300,Pesimista,2026-01-25,290270.33,Ajuste valido para Pesimista
2301,Pesimista,2026-08-28,80195.09,Ajuste valido para Pesimista
2302,Optimista,2026-06-25,232204.19,Ajuste valido para Optimista
2303,Base,2026-09-03,389910.94,Ajuste valido para Base
2304,Base,2026-03-15,68837.95,Ajuste valido para Base
2305,Pesimista,2026-03-01,118772.99,Ajuste valido para Pesimista
2306,Base,2026-07-26,236168.62,Ajuste valido para Base
2307,Optimista,2026-05-11,490358.5,Ajuste valido para Optimista
2308,Optimista,2026-05-03,347580.44,Ajuste valido para Optimista
2309,Pesimista,2026-03-02,211436.33,Ajuste valido para Pesimista
2310,Base,2026-11-19,313642.25,Ajuste valido para Base
2311,Base,2026-09-18,371087.84,Ajuste valido para Base
2312,Base,2026-07-11,40996.46,Ajuste valido para Base
2313,Base,2026-11-21,499382.85,Ajuste valido para Base
2314,Optimista,2026-06-30,236135.66,Ajuste valido para Optimista
2315,Optimista,2026-09-01,141580.33,Ajuste valido para Optimista
2316,Optimista,2026-03-15,425287.14,Ajuste valido para Optimista
2317,Optimista,2026-11-17,113889.86,Ajuste valido para Optimista
2318,Base,2026-07-04,162970.39,Ajuste valido para Base
2319,Base,2026-03-04,135585.76,Ajuste valido para Base
2320,Pesimista,2026-02-17,439727.33,Ajuste valido para Pesimista
2321,Base,2026-03-15,487694.1,Ajuste valido para Base
2322,Optimista,2026-12-26,30103.78,Ajuste valido para Optimista
2323,Base,2026-08-22,319326.48,Ajuste valido para Base
2324,Optimista,2026-09-24,263206.0,Ajuste valido para Optimista
2325,Optimista,2026-04-17,46674.23,Ajuste valido para Optimista
2326,Optimista,2026-05-21,428118.05,Ajuste valido para Optimista
2327,Pesimista,2026-11-10,286668.21,Ajuste valido para Pesimista
2328,Base,2026-05-25,181736.45,Ajuste valido para Base
2329,Optimista,2026-12-24,348244.67,Ajuste valido para Optimista
2330,Base,2026-04-27,118099.3,Ajuste valido para Base
2331,Optimista,2026-11-06,75154.38,Ajuste valido para Optimista
2332,Pesimista,2026-11-13,328087.93,Ajuste valido para Pesimista
2333,Base,2026-08-08,255940.5,Ajuste valido para Base
2334,Optimista,2026-02-22,191842.08,Ajuste valido para Optimista
2335,Optimista,2026-12-29,232990.05,Ajuste valido para Optimista
2336,Base,2026-05-20,249105.48,Ajuste valido para Base
2337,Optimista,2026-12-18,81610.22,Ajuste valido para Optimista
2338,Optimista,2026-08-16,465657.52,Ajuste valido para Optimista
2339,Pesimista,2026-10-22,315486.99,Ajuste valido para Pesimista
2340,Optimista,2026-05-05,167667.08,Ajuste valido para Optimista
2341,Base,2026-04-13,249796.81,Ajuste valido para Base
2342,Base,2026-07-06,169126.08,Ajuste valido para Base
2343,Base,2026-12-22,305943.58,Ajuste valido para Base
2344,Pesimista,2026-06-12,163500.63,Ajuste valido para Pesimista
2345,Optimista,2026-08-20,45569.43,Ajuste valido para Optimista
2346,Optimista,2026-07-30,269944.46,Ajuste valido para Optimista
2347,Optimista,2026-12-29,331285.38,Ajuste valido para Optimista
2348,Pesimista,2026-06-21,255215.27,Ajuste valido para Pesimista
2349,Pesimista,2026-01-07,50583.31,Ajuste valido para Pesimista
2350,Optimista,2026-10-15,374399.29,Ajuste valido para Optimista
2351,Optimista,2026-03-04,488470.18,Ajuste valido para Optimista
2352,Base,2026-12-13,23810.65,Ajuste valido para Base
2353,Pesimista,2026-06-01,450503.76,Ajuste valido para Pesimista
2354,Base,2026-11-27,367922.87,Ajuste valido para Base
2355,Optimista,2026-01-12,146804.17,Ajuste valido para Optimista
2356,Base,2026-07-26,305637.17,Ajuste valido para Base
2357,Optimista,2026-01-16,21140.24,Ajuste valido para Optimista
2358,Pesimista,2026-08-19,331621.81,Ajuste valido para Pesimista
2359,Base,2026-09-22,161526.32,Ajuste valido para Base
2360,Optimista,2026-03-30,33578.53,Ajuste valido para Optimista
2361,Optimista,2026-09-28,180707.88,Ajuste valido para Optimista
2362,Base,2026-07-10,TextoInvalido,Error tipografico
2363,Optimista,2026-02-21,100757.54,Ajuste valido para Optimista
2364,Optimista,2026-12-23,490594.51,Ajuste valido para Optimista
2365,Optimista,2026-09-17,109237.39,Ajuste valido para Optimista
2366,Optimista,2026-12-09,330900.98,Ajuste valido para Optimista
2367,Optimista,2026-10-19,170802.1,Ajuste valido para Optimista
2368,Pesimista,2026-07-12,3791.48,Ajuste valido para Pesimista
2369,Pesimista,2026-09-29,329181.26,Ajuste valido para Pesimista
2370,Base,2026-07-25,350712.2,Ajuste valido para Base
2371,Pesimista,2026-05-03,183990.9,Ajuste valido para Pesimista
2372,Optimista,2026-06-28,339985.73,Ajuste valido para Optimista
2373,Base,2026-06-17,166504.45,Ajuste valido para Base
2374,Pesimista,2026-04-09,10823.24,Ajuste valido para Pesimista
2375,Pesimista,2026-04-28,250602.79,Ajuste valido para Pesimista
2376,Base,2026-12-24,215321.99,Ajuste valido para Base
2377,Optimista,2026-09-24,84453.96,Ajuste valido para Optimista
2378,Base,2026-09-25,271402.96,Ajuste valido para Base
2379,Pesimista,2026-12-26,111197.11,Ajuste valido para Pesimista
2380,Optimista,2026-01-29,304004.96,Ajuste valido para Optimista
2381,Pesimista,2026-12-14,26175.54,Ajuste valido para Pesimista
2382,Base,2026-05-11,109235.77,Ajuste valido para Base
2383,Optimista,2026-05-05,319731.95,Ajuste valido para Optimista
2384,Base,2026-05-14,34549.19,Ajuste valido para Base
2385,Base,2026-06-30,471685.94,Ajuste valido para Base
2386,Pesimista,2026-07-26,116006.78,Ajuste valido para Pesimista
2387,Base,2026-02-04,180015.06,Ajuste valido para Base
2388,Base,2026-09-25,327869.55,Ajuste valido para Base
2389,Pesimista,2026-08-16,346882.02,Ajuste valido para Pesimista
2390,Base,2026-10-04,400632.97,Ajuste valido para Base
2391,Pesimista,2026-03-18,228079.56,Ajuste valido para Pesimista
2392,Pesimista,2026-04-15,472797.61,Ajuste valido para Pesimista
2393,Pesimista,2026-12-09,343366.43,Ajuste valido para Pesimista
2394,Optimista,2026-02-21,273146.44,Ajuste valido para Optimista
2395,Base,2026-02-28,289006.93,Ajuste valido para Base
2396,Optimista,2026-01-29,303761.48,Ajuste valido para Optimista
2397,Pesimista,2026-11-08,308142.07,Ajuste valido para Pesimista
2398,Pesimista,2026-06-21,148151.29,Ajuste valido para Pesimista
2399,Base,2026-10-03,89123.64,Ajuste valido para Base
2400,Optimista,2026-03-26,113371.87,Ajuste valido para Optimista
2401,Pesimista,2026-06-09,215214.47,Ajuste valido para Pesimista
2402,Pesimista,2026-11-04,462674.18,Ajuste valido para Pesimista
2403,Pesimista,2026-04-23,100494.41,Ajuste valido para Pesimista
2404,Optimista,2026-04-23,66945.54,Ajuste valido para Optimista
2405,Optimista,2026-04-09,440351.64,Ajuste valido para Optimista
2406,Pesimista,2026-07-29,86790.94,Ajuste valido para Pesimista
2407,Optimista,2026-01-23,36469.28,Ajuste valido para Optimista
2408,Optimista,2026-05-04,466362.83,Ajuste valido para Optimista
2409,Optimista,2026-10-02,426884.19,Ajuste valido para Optimista
2410,Pesimista,2026-12-13,257889.58,Ajuste valido para Pesimista
2411,Optimista,2026-05-29,317845.67,Ajuste valido para Optimista
2412,Optimista,2026-09-26,266081.36,Ajuste valido para Optimista
2413,Pesimista,2026-01-28,279017.36,Ajuste valido para Pesimista
2414,Optimista,2026-12-21,296298.19,Ajuste valido para Optimista
2415,Optimista,2026-11-30,246603.4,Ajuste valido para Optimista
2416,Optimista,2026-02-07,370751.91,Ajuste valido para Optimista
2417,Optimista,2026-03-18,79603.65,Ajuste valido para Optimista
2418,Base,2026-12-31,213127.64,Ajuste valido para Base
2419,Pesimista,2026-06-30,380128.11,Ajuste valido para Pesimista
2420,Optimista,2026-12-22,426094.79,Ajuste valido para Optimista
2421,Optimista,2026-01-16,460886.47,Ajuste valido para Optimista
2422,Optimista,2026-06-04,220209.36,Ajuste valido para Optimista
2423,Base,2026-03-09,432918.44,Ajuste valido para Base
2424,Pesimista,2026-11-06,171426.2,Ajuste valido para Pesimista
2425,Pesimista,2026-10-24,162339.66,Ajuste valido para Pesimista
2426,Optimista,2026-02-01,2803.97,Ajuste valido para Optimista
2427,Base,2026-02-20,298578.75,Ajuste valido para Base
2428,Optimista,2026-04-29,257304.17,Ajuste valido para Optimista
2429,Base,2026-07-20,220270.61,Ajuste valido para Base
2430,Pesimista,2026-07-03,235692.57,Ajuste valido para Pesimista
2431,Pesimista,2026-03-27,149950.02,Ajuste valido para Pesimista
2432,Base,2026-02-26,417789.13,Ajuste valido para Base
2433,Optimista,2026-08-26,352334.02,Ajuste valido para Optimista
2434,Optimista,2026-06-08,42041.91,Ajuste valido para Optimista
2435,Base,2026-06-11,318370.81,Ajuste valido para Base
2436,Base,2026-04-05,68038.93,Ajuste valido para Base
2437,Pesimista,2026-09-23,325568.45,Ajuste valido para Pesimista
2438,Optimista,2026-05-05,355667.01,Ajuste valido para Optimista
2439,Pesimista,2026-10-25,225273.66,Ajuste valido para Pesimista
2440,Base,2026-01-29,19260.48,Ajuste valido para Base
2441,Pesimista,2026-01-07,57616.99,Ajuste valido para Pesimista
2442,Pesimista,2026-03-07,TextoInvalido,Error tipografico
2443,Pesimista,2026-01-14,221195.14,Ajuste valido para Pesimista
2444,Pesimista,2026-02-01,,Falta valor
2445,Base,2026-10-08,49297.89,Ajuste valido para Base
2446,Optimista,2026-12-12,64650.5,Ajuste valido para Optimista
2447,Optimista,2026-12-18,262610.87,Ajuste valido para Optimista
2448,Base,2026-06-04,303685.14,Ajuste valido para Base
2449,Optimista,2026-11-15,44512.2,Ajuste valido para Optimista
2450,Pesimista,2026-01-18,29691.1,Ajuste valido para Pesimista
2451,Pesimista,2026-03-24,75904.9,Ajuste valido para Pesimista
2452,Base,2026-02-02,357778.81,Ajuste valido para Base
2453,Pesimista,2026-02-10,140325.24,Ajuste valido para Pesimista
2454,Optimista,2026-03-21,126472.52,Ajuste valido para Optimista
2455,Optimista,2026-04-11,180389.23,Ajuste valido para Optimista
2456,Pesimista,2026-06-20,388665.44,Ajuste valido para Pesimista
2457,Pesimista,2026-06-25,309817.12,Ajuste valido para Pesimista
2458,Optimista,2026-12-24,21223.17,Ajuste valido para Optimista
2459,Pesimista,2026-01-04,463255.32,Ajuste valido para Pesimista
2460,Pesimista,2026-08-25,51787.36,Ajuste valido para Pesimista
2461,Base,2026-09-09,218020.72,Ajuste valido para Base
2462,Optimista,2026-06-21,4128.9,Ajuste valido para Optimista
2463,Optimista,2026-12-31,458258.7,Ajuste valido para Optimista
2464,Optimista,2026-07-12,5890.43,Ajuste valido para Optimista
2465,Pesimista,2026-06-07,359926.68,Ajuste valido para Pesimista
2466,Pesimista,2026-08-06,104196.19,Ajuste valido para Pesimista
2467,Pesimista,2026-06-25,60930.47,Ajuste valido para Pesimista
2468,Pesimista,2026-02-07,102660.79,Ajuste valido para Pesimista
2469,Pesimista,2026-11-01,479948.93,Ajuste valido para Pesimista
2470,Optimista,2026-02-01,155954.78,Ajuste valido para Optimista
2471,Base,2026-05-04,25717.21,Ajuste valido para Base
2472,Pesimista,2026-07-11,445990.46,Ajuste valido para Pesimista
2473,Optimista,2026-05-01,143157.13,Ajuste valido para Optimista
2474,Optimista,2026-01-28,326686.55,Ajuste valido para Optimista
2475,Base,2026-07-15,362492.29,Ajuste valido para Base
2476,Optimista,2026-02-15,499572.13,Ajuste valido para Optimista
2477,Optimista,2026-03-30,210303.07,Ajuste valido para Optimista
2478,Optimista,2026-09-27,250919.97,Ajuste valido para Optimista
2479,Optimista,2026-07-16,354318.49,Ajuste valido para Optimista
2480,Optimista,2026-07-30,315728.56,Ajuste valido para Optimista
2481,Base,2026-10-12,27827.5,Ajuste valido para Base
2482,Base,2026-09-11,455205.46,Ajuste valido para Base
2483,Pesimista,2026-12-25,258850.5,Ajuste valido para Pesimista
2484,Pesimista,2026-01-21,395202.45,Ajuste valido para Pesimista
2485,Optimista,2026-06-24,,Falta valor
2486,Pesimista,2026-09-12,248134.99,Ajuste valido para Pesimista
2487,Base,2026-03-06,340402.92,Ajuste valido para Base
2488,Pesimista,2026-01-02,400493.21,Ajuste valido para Pesimista
2489,Base,2026-08-03,74502.67,Ajuste valido para Base
2490,Optimista,2026-03-09,335511.88,Ajuste valido para Optimista
2491,Optimista,2026-12-20,462812.4,Ajuste valido para Optimista
2492,Base,2026-03-13,400739.94,Ajuste valido para Base
2493,Pesimista,2026-07-27,242540.84,Ajuste valido para Pesimista
2494,Pesimista,2026-04-27,152157.58,Ajuste valido para Pesimista
2495,Pesimista,2026-05-09,465632.07,Ajuste valido para Pesimista
2496,Base,2026-12-16,259735.95,Ajuste valido para Base
2497,Pesimista,2026-07-26,64777.12,Ajuste valido para Pesimista
2498,Pesimista,2026-05-29,436710.33,Ajuste valido para Pesimista
2499,Pesimista,2026-10-17,118987.0,Ajuste valido para Pesimista
2500,Pesimista,2026-08-30,289978.16,Ajuste valido para Pesimista
